site_name,site_number,sampling_date,transect_number,distance_from_upper_transect,number_of_individuals_in_sample,species_ID,species,length,mass,notes
Totem,14,9-Sep-22,2,3,61,OTHER,NA,NA,0.0001,
Totem,14,9-Sep-22,2,3,61,OTHER,NA,NA,0.0005,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,8.24,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,5.83,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,6.21,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,4.98,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,6.22,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,5.45,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,5.37,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,2.98,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,4.88,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,4.21,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,2.44,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,6.22,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,3.89,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,4.92,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,2.53,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,3.76,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,3.46,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,4.94,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,5.88,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,3.32,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,4.83,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,3.02,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,4.31,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,4.82,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,4.24,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,2.35,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,2.94,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,4.05,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,2.65,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,2.87,NA,
Cruise,12,30-Aug-22,2,3,81,TRTR,Traskorchestia traskiana,3.43,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.66,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.14,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.62,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.03,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,3.88,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.95,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.28,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.65,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.49,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.35,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.19,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.33,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.15,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.4,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.28,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,3.11,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.48,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.65,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.42,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.02,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.05,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.54,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.84,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.32,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.61,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.69,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.44,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.56,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.36,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.41,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.37,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.36,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.54,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.39,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.43,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.91,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.53,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.38,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.07,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.4,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.92,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.35,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,2.62,NA,
Cruise,12,30-Aug-22,2,3,81,ISOPOD,NA,1.98,NA,
Cruise,12,30-Aug-22,2,3,81,OTHER,NA,NA,0.0015,Fly
Cruise,12,30-Aug-22,2,3,81,OTHER,NA,NA,0.6374,Porcellain crab
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,14.33,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,13.76,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,9.02,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,10.53,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,5.54,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,6.36,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.84,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.84,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,5.75,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,9.55,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,6.23,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,10.02,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,8.8,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,6.84,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,5.4,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,8.53,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,5.42,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,5.6,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,7.12,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.33,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.07,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.71,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.86,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,3.78,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,6.4,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,5.46,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,6.28,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,7.29,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.96,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.39,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,3.54,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,3.34,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,3.35,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.82,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.57,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,6.65,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.88,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.33,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,8.57,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,6.14,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,6.37,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,5.41,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,9.56,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,5.34,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,3.22,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.46,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.81,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,7.48,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.92,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.26,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,3.45,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,6.31,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.8,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,5.53,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.89,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,4.23,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,3.52,NA,
Halibut,9,25-Aug-22,2,5,67,OTHER,NA,NA,0.0008,Fly
Halibut,9,25-Aug-22,2,5,67,OTHER,NA,NA,0.0036,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,NA,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,NA,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,NA,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,NA,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,NA,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,NA,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,NA,NA,
Halibut,9,25-Aug-22,2,5,67,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,8.91,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.59,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,8.29,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.48,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,8.19,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,12.09,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,8.41,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,10.98,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,8.86,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,7.85,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,8.92,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,11.9,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.29,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.06,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,8.69,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,10.79,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,10.9,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.62,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,10.63,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.46,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,8.82,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,5.31,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,10.82,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.32,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,8.07,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,10.74,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,11.84,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.97,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.82,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,11.42,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.72,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,10.86,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,12.02,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,10.18,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.58,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,8.81,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,11.66,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,9.8,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,11.32,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,7.92,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,11.24,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,10.74,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,11.4,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,13.46,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,11.95,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,7.81,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,11.01,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,11.24,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,2,71,TRTR,Traskorchestia traskiana,NA,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,4.48,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,4.94,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,4.13,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,4.22,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,3.7,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,4.8,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,4.95,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,4.48,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,2.5,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,3.73,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,3.58,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,1.66,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,4.25,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,3.36,NA,
Cruise,12,30-Aug-22,2,2,71,ISOPOD,NA,3.87,NA,
Cruise,12,30-Aug-22,2,2,71,OTHER,NA,NA,0.0004,Spider
Cruise,12,30-Aug-22,2,2,71,OTHER,NA,NA,0.0006,Spider
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.48,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,3.47,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.77,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,7.55,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.53,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.3,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,3.82,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,3.39,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,3.44,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.42,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,10.39,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.39,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.35,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.16,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.54,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.51,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,9.02,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.91,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.88,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.09,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,2.9,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,3.22,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.98,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.51,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.06,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,3.55,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.18,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.48,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.48,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,13.11,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,12.48,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,7.58,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.3,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.59,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.43,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.67,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,3.3,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.82,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,12.06,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,13.8,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,7.32,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.48,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.29,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.25,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,4.7,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,14.88,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,11.39,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,8.07,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.14,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.88,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.72,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.12,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,14.68,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,10.73,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,13.65,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,13.3,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,12.64,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,7.52,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.06,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,12.64,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,14.72,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,11.32,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,8.03,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,13.92,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,7.02,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,15.75,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,7,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.12,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,8.7,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,9.57,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,8.1,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,12.96,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,9.96,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,8.36,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.26,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,8.17,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,13.45,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.85,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,7.37,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,10.62,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,11.35,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,10.32,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,7.81,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,9.17,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.24,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.92,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,9.83,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,9.34,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.24,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,7.47,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,5.73,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.86,NA,
Indian,15,10-Sep-22,1,2,146,TRTR,Traskorchestia traskiana,6.02,NA,
